goods_code,day,qty
978726,20191215,45.0
979815,20191031,45.0
999722,20200108,45.0
918771,20191217,44.134999999999984
100016,20200105,44.0
188623,20191121,44.0
235754,20191201,44.0
235754,20200104,44.0
312827,20191031,44.0
312827,20191107,44.0
312827,20191203,44.0
312827,20191230,44.0
381525,20191107,44.0
381525,20191205,44.0
409953,20191112,44.0
464701,20191113,44.0
464701,20191123,44.0
472480,20191205,44.0
529909,20191123,44.0
547638,20200103,44.0
558635,20191221,44.0
574970,20191216,44.0
600361,20191127,44.0
603498,20191105,44.0
603498,20191118,44.0
603498,20191219,44.0
603498,20191221,44.0
677914,20191207,44.0
826602,20191103,44.0
831818,20191210,44.0
867010,20191113,44.0
878181,20191204,44.0
892166,20191102,44.0
916767,20191101,44.0
916767,20191105,44.0
916767,20191112,44.0
918532,20191112,44.0
918532,20191125,44.0
918532,20200104,44.0
922286,20191231,44.0
926840,20191125,44.0
926840,20191128,44.0
927962,20191210,44.0
938134,20191119,44.0
938134,20191203,44.0
938134,20191214,44.0
939512,20191207,44.0
970863,20191209,44.0
991315,20191103,44.0
991315,20191213,44.0
999722,20191123,44.0
007286,20191114,43.0
235366,20191231,43.0
235754,20191111,43.0
235754,20191213,43.0
312827,20191204,43.0
312827,20191214,43.0
381525,20191106,43.0
381525,20191219,43.0
454785,20191210,43.0
455220,20191111,43.0
460097,20191113,43.0
469981,20200102,43.0
484535,20191104,43.0
496166,20191207,43.0
529909,20191102,43.0
557876,20191220,43.0
603498,20191119,43.0
603498,20191220,43.0
650374,20191129,43.0
683219,20191219,43.0
722579,20191102,43.0
746248,20191207,43.0
806950,20200104,43.0
826602,20191102,43.0
901702,20191122,43.0
907790,20191110,43.0
922286,20191228,43.0
926840,20191117,43.0
939512,20191111,43.0
944801,20191107,43.0
965731,20191111,43.0
965731,20191123,43.0
970863,20191213,43.0
978726,20191223,43.0
978726,20191224,43.0
985069,20191229,43.0
999722,20191229,43.0
918771,20191226,42.755
074526,20191111,42.0
235366,20191113,42.0
272583,20200104,42.0
291211,20191201,42.0
312827,20191124,42.0
312827,20191219,42.0
381525,20200101,42.0
426601,20191103,42.0
542902,20191113,42.0
603498,20191129,42.0
603498,20191213,42.0
603498,20191225,42.0
603498,20191230,42.0
607853,20191108,42.0
815563,20191208,42.0
827634,20191123,42.0
831826,20200104,42.0
867010,20191123,42.0
867010,20191127,42.0
901603,20191203,42.0
901702,20191222,42.0
907790,20191103,42.0
907790,20191124,42.0
916767,20191104,42.0
916767,20191216,42.0
926840,20191219,42.0
926840,20200108,42.0
938134,20200106,42.0
956730,20191228,42.0
956730,20191230,42.0
956730,20200104,42.0
961490,20191113,42.0
965731,20191114,42.0
975409,20191206,42.0
975409,20191210,42.0
977033,20191128,42.0
978726,20191204,42.0
981332,20191208,42.0
995811,20191124,42.0
995811,20191130,42.0
999722,20191231,42.0
004994,20191231,41.0
009670,20191107,41.0
042184,20191129,41.0
155200,20191114,41.0
235754,20191207,41.0
312827,20191123,41.0
312827,20191208,41.0
381525,20191128,41.0
464701,20200104,41.0
486282,20191126,41.0
496166,20191130,41.0
529909,20191223,41.0
574970,20191201,41.0
705566,20191231,41.0
901603,20191109,41.0
907790,20191208,41.0
907790,20191228,41.0
916767,20200106,41.0
918532,20191119,41.0
918532,20191126,41.0
926840,20191129,41.0
938134,20191207,41.0
953653,20191113,41.0
981332,20191127,41.0
999722,20191102,41.0
021535,20191124,40.0
042184,20200106,40.0
072041,20191215,40.0
100016,20191113,40.0
100016,20191201,40.0
169664,20191212,40.0
188623,20191127,40.0
231894,20191120,40.0
250910,20191113,40.0
312827,20191212,40.0
343392,20191210,40.0
355594,20191110,40.0
381525,20191209,40.0
455220,20191103,40.0
464701,20200105,40.0
472084,20191119,40.0
495622,20191124,40.0
542910,20191101,40.0
542928,20191209,40.0
547638,20191108,40.0
547638,20191125,40.0
547638,20191213,40.0
547638,20191217,40.0
547638,20200105,40.0
574970,20191103,40.0
600361,20191219,40.0
724765,20191108,40.0
746248,20191208,40.0
826602,20191114,40.0
826602,20191201,40.0
827634,20191117,40.0
831826,20191209,40.0
900357,20191231,40.0
907790,20191201,40.0
916767,20191227,40.0
917526,20191111,40.0
918532,20191031,40.0
918532,20191102,40.0
918532,20191215,40.0
922286,20191114,40.0
922286,20191117,40.0
922286,20191217,40.0
922286,20191220,40.0
922286,20200101,40.0
926543,20191214,40.0
926543,20191223,40.0
938134,20191117,40.0
938134,20191231,40.0
938233,20191221,40.0
944801,20191212,40.0
966861,20191114,40.0
975409,20191225,40.0
978726,20191211,40.0
985069,20191225,40.0
995811,20191109,40.0
988675,20191117,39.712
918771,20191227,39.620000000000005
007286,20191103,39.0
016477,20191103,39.0
042135,20191215,39.0
042184,20191114,39.0
042184,20191214,39.0
169664,20191221,39.0
235754,20191203,39.0
272583,20191215,39.0
302521,20191113,39.0
335208,20200106,39.0
381525,20191105,39.0
381525,20191117,39.0
381525,20191212,39.0
444299,20191222,39.0
484543,20200107,39.0
488288,20191118,39.0
603498,20191218,39.0
645770,20191123,39.0
722579,20191111,39.0
727172,20191212,39.0
746248,20191103,39.0
750760,20191218,39.0
867010,20191130,39.0
900357,20200102,39.0
901603,20191102,39.0
901603,20191111,39.0
901603,20200104,39.0
903427,20191113,39.0
907790,20191105,39.0
907790,20200105,39.0
916767,20191119,39.0
916767,20191212,39.0
916767,20191230,39.0
926840,20191202,39.0
926840,20191205,39.0
926840,20191207,39.0
926840,20191228,39.0
938134,20191125,39.0
942706,20191113,39.0
944801,20200107,39.0
953653,20191111,39.0
956730,20191125,39.0
956730,20191227,39.0
965731,20191201,39.0
978726,20191225,39.0
979815,20191206,39.0
981332,20191125,39.0
985069,20191228,39.0
918771,20191120,38.459
004994,20191126,38.0
004994,20191208,38.0
004994,20191224,38.0
007286,20191216,38.0
042184,20191031,38.0
042184,20191212,38.0
042184,20200103,38.0
056598,20191209,38.0
188623,20191125,38.0
291211,20191209,38.0
312827,20191231,38.0
343392,20191101,38.0
381525,20191119,38.0
409953,20191113,38.0
484543,20191121,38.0
484543,20191124,38.0
498634,20191109,38.0
529909,20191208,38.0
542910,20191113,38.0
547620,20191223,38.0
547638,20191224,38.0
574970,20191209,38.0
603498,20191127,38.0
603498,20191224,38.0
645770,20191103,38.0
677914,20191128,38.0
705566,20191206,38.0
705566,20191230,38.0
705566,20200104,38.0
826602,20191104,38.0
855593,20191118,38.0
900357,20191121,38.0
907790,20200106,38.0
918532,20191209,38.0
922286,20191122,38.0
922286,20191129,38.0
926840,20191108,38.0
926840,20191118,38.0
938134,20191031,38.0
938134,20191123,38.0
938134,20191223,38.0
944801,20191125,38.0
944801,20191221,38.0
944801,20191231,38.0
944801,20200102,38.0
979401,20191123,38.0
979419,20191113,38.0
979815,20200108,38.0
981332,20191101,38.0
981332,20191113,38.0
991240,20191113,38.0
991240,20191114,38.0
995811,20191111,38.0
995811,20191113,38.0
999722,20191130,38.0
999722,20191208,38.0
999722,20191214,38.0
835660,20191102,37.204
009746,20191101,37.0
021352,20191107,37.0
094722,20191222,37.0
155200,20191113,37.0
167379,20191113,37.0
188623,20191124,37.0
188623,20191126,37.0
235754,20200105,37.0
291401,20200104,37.0
312827,20191108,37.0
312827,20191109,37.0
381525,20191108,37.0
389494,20191212,37.0
401554,20200104,37.0
409946,20191107,37.0
450247,20191212,37.0
469981,20191112,37.0
472084,20191208,37.0
472084,20191212,37.0
496166,20191214,37.0
529909,20191201,37.0
529909,20191202,37.0
635771,20191208,37.0
645770,20191111,37.0
722579,20191113,37.0
746248,20191130,37.0
746248,20191201,37.0
806950,20191111,37.0
815563,20191209,37.0
892166,20191202,37.0
918532,20191118,37.0
918532,20191203,37.0
930016,20191201,37.0
931956,20191118,37.0
938134,20191118,37.0
944199,20191228,37.0
965731,20200106,37.0
966861,20200106,37.0
979419,20200104,37.0
979815,20191210,37.0
979815,20191211,37.0
979815,20191217,37.0
981332,20191110,37.0
991315,20191123,37.0
999722,20191110,37.0
999722,20191118,37.0
999722,20191228,37.0
921494,20191223,36.78000000000001
009746,20191113,36.0
009746,20191209,36.0
042184,20191111,36.0
042184,20191231,36.0
048355,20191203,36.0
048454,20191126,36.0
052639,20191210,36.0
091140,20191113,36.0
093575,20191205,36.0
094284,20191123,36.0
167379,20200107,36.0
170324,20191203,36.0
188623,20191208,36.0
222570,20191121,36.0
231902,20191102,36.0
235366,20191122,36.0
235366,20191219,36.0
312827,20191117,36.0
312827,20191224,36.0
335208,20191113,36.0
335208,20200105,36.0
343392,20191203,36.0
389452,20191119,36.0
445379,20200105,36.0
469981,20191114,36.0
472084,20191124,36.0
472084,20200105,36.0
484543,20191127,36.0
484543,20191216,36.0
496166,20191103,36.0
496166,20200105,36.0
498634,20191212,36.0
547638,20191107,36.0
547638,20191121,36.0
547638,20191207,36.0
558635,20191216,36.0
577668,20191114,36.0
603498,20200102,36.0
650374,20191125,36.0
677914,20191119,36.0
681486,20191113,36.0
695171,20191110,36.0
705566,20200102,36.0
752394,20191231,36.0
806950,20191113,36.0
815563,20191228,36.0
815563,20191229,36.0
815563,20200107,36.0
826602,20191031,36.0
826602,20191130,36.0
827634,20191122,36.0
831826,20191111,36.0
837039,20191129,36.0
867010,20191201,36.0
878181,20191122,36.0
878181,20191202,36.0
878181,20200106,36.0
879395,20191217,36.0
900357,20191213,36.0
900357,20200107,36.0
900704,20191215,36.0
901702,20191118,36.0
907790,20191117,36.0
907790,20191118,36.0
907790,20191229,36.0
916767,20191221,36.0
918532,20191121,36.0
918532,20191201,36.0
918532,20191202,36.0
922286,20191218,36.0
926840,20191105,36.0
937672,20191110,36.0
938134,20191216,36.0
938233,20191212,36.0
939512,20191126,36.0
943688,20191223,36.0
944801,20191115,36.0
953653,20191123,36.0
956730,20191218,36.0
956730,20191221,36.0
964841,20200107,36.0
965731,20191109,36.0
966861,20191118,36.0
966861,20191120,36.0
966861,20200105,36.0
970103,20191115,36.0
978726,20191218,36.0
979815,20191129,36.0
979815,20191218,36.0
981332,20191128,36.0
991315,20191113,36.0
991315,20191130,36.0
996686,20191103,36.0
999722,20191106,36.0
999722,20191221,36.0
999722,20191222,36.0
004994,20191110,35.0
042184,20191217,35.0
042184,20200107,35.0
100016,20191118,35.0
113647,20191214,35.0
169664,20191124,35.0
233759,20191204,35.0
235754,20191209,35.0
235754,20191215,35.0
235754,20200108,35.0
258079,20200104,35.0
272583,20191114,35.0
272583,20191228,35.0
312827,20191120,35.0
312827,20191129,35.0
312827,20191222,35.0
312827,20191223,35.0
381525,20191120,35.0
445379,20191111,35.0
454892,20191104,35.0
464701,20191201,35.0
495622,20191103,35.0
496166,20191102,35.0
496166,20191113,35.0
509570,20191113,35.0
529909,20200104,35.0
533489,20191216,35.0
542928,20191101,35.0
695171,20191217,35.0
705566,20191103,35.0
741967,20191130,35.0
747758,20191123,35.0
815563,20191102,35.0
826602,20191207,35.0
892166,20191129,35.0
901603,20191126,35.0
901603,20200106,35.0
901702,20191104,35.0
916767,20191205,35.0
926543,20191102,35.0
926840,20191107,35.0
926840,20191203,35.0
926840,20191231,35.0
928861,20191215,35.0
938134,20200108,35.0
943688,20191113,35.0
944801,20191127,35.0
944801,20191204,35.0
944801,20191205,35.0
961490,20191109,35.0
965731,20191130,35.0
979401,20191126,35.0
979419,20191109,35.0
999722,20191201,35.0
999722,20191202,35.0
999722,20200105,35.0
042184,20191230,34.0
052639,20191205,34.0
056598,20191113,34.0
070078,20191113,34.0
074526,20191103,34.0
074526,20191209,34.0
074526,20191222,34.0
090985,20191208,34.0
155200,20191208,34.0
169664,20191123,34.0
235366,20191201,34.0
235754,20191115,34.0
235754,20191130,34.0
270157,20191111,34.0
272583,20191101,34.0
291211,20191222,34.0
291401,20200105,34.0
312827,20200102,34.0
314856,20191203,34.0
326728,20200108,34.0
335208,20200104,34.0
343392,20191230,34.0
381525,20191206,34.0
455220,20191222,34.0
469981,20191113,34.0
514240,20191212,34.0
529909,20191224,34.0
542928,20191113,34.0
570986,20191130,34.0
599670,20191120,34.0
603456,20191114,34.0
608414,20191230,34.0
806950,20200107,34.0
815563,20191119,34.0
815563,20191226,34.0
824912,20191103,34.0
826602,20191109,34.0
878181,20200101,34.0
883215,20191222,34.0
892166,20191115,34.0
901603,20191201,34.0
901702,20191112,34.0
901702,20191119,34.0
903955,20200106,34.0
903955,20200108,34.0
907790,20191209,34.0
917526,20191103,34.0
918532,20200108,34.0
922286,20191224,34.0
926543,20191224,34.0
926840,20191209,34.0
929489,20191103,34.0
929497,20200104,34.0
938134,20191222,34.0
944801,20191229,34.0
965731,20191102,34.0
965731,20191121,34.0
966861,20191108,34.0
966861,20191125,34.0
975409,20191226,34.0
978726,20191130,34.0
979815,20191120,34.0
979815,20191128,34.0
981332,20191122,34.0
985069,20191214,34.0
991315,20191109,34.0
995829,20191203,34.0
999722,20191224,34.0
835660,20191110,33.662
000968,20191126,33.0
004994,20191109,33.0
009670,20191217,33.0
021352,20191128,33.0
021352,20191208,33.0
042184,20191115,33.0
042184,20200104,33.0
074526,20191118,33.0
090985,20191214,33.0
182998,20200108,33.0
208421,20191205,33.0
231902,20191207,33.0
235754,20191221,33.0
235754,20191228,33.0
260679,20191208,33.0
272583,20191110,33.0
302521,20200107,33.0
312827,20191130,33.0
312827,20191228,33.0
325472,20191118,33.0
381525,20191127,33.0
464701,20191103,33.0
464701,20191110,33.0
470229,20200103,33.0
529909,20191103,33.0
529909,20200107,33.0
542902,20191119,33.0
542902,20191209,33.0
542902,20191213,33.0
542910,20191128,33.0
542928,20191217,33.0
572230,20191212,33.0
587758,20191113,33.0
635771,20200104,33.0
705566,20191124,33.0
738526,20191114,33.0
746248,20191214,33.0
824912,20191031,33.0
826602,20191117,33.0
826602,20191123,33.0
837047,20191120,33.0
867010,20191125,33.0
900357,20191126,33.0
900704,20191206,33.0
901603,20191115,33.0
901702,20191110,33.0
901702,20191229,33.0
901702,20200103,33.0
907790,20191106,33.0
907790,20200101,33.0
907790,20200108,33.0
916767,20191108,33.0
916767,20191129,33.0
916767,20191228,33.0
916767,20191229,33.0
916767,20191231,33.0
916767,20200102,33.0
918532,20191108,33.0
918532,20191205,33.0
926543,20191110,33.0
926840,20191213,33.0
926840,20200102,33.0
930016,20191231,33.0
933911,20191120,33.0
938134,20191111,33.0
938134,20200104,33.0
939512,20191117,33.0
939512,20200105,33.0
953653,20191114,33.0
961490,20191112,33.0
961490,20191118,33.0
965731,20191115,33.0
966861,20191123,33.0
966861,20191124,33.0
979401,20191114,33.0
979419,20191112,33.0
985069,20191231,33.0
985069,20200105,33.0
995829,20191111,33.0
999722,20191114,33.0
999722,20200104,33.0
999722,20200106,33.0
009670,20191101,32.0
009670,20191113,32.0
021535,20191127,32.0
021535,20191216,32.0
021535,20200104,32.0
042184,20191101,32.0
042184,20191127,32.0
042184,20191128,32.0
042184,20191210,32.0
100016,20191124,32.0
100016,20191208,32.0
169664,20191102,32.0
235754,20191102,32.0
235754,20191214,32.0
258079,20191103,32.0
260679,20200105,32.0
272583,20191214,32.0
311076,20191119,32.0
325589,20191221,32.0
370510,20191104,32.0
397091,20191114,32.0
401554,20191124,32.0
401554,20200106,32.0
408690,20191113,32.0
409953,20191114,32.0
429209,20191120,32.0
464701,20191229,32.0
469981,20191115,32.0
475467,20191204,32.0
484543,20191204,32.0
495622,20191202,32.0
496166,20191117,32.0
496166,20191201,32.0
496166,20191208,32.0
496166,20191213,32.0
498634,20191103,32.0
509570,20191214,32.0
514240,20191103,32.0
529909,20191104,32.0
529909,20191109,32.0
529909,20191121,32.0
542902,20191101,32.0
542902,20191217,32.0
542910,20191125,32.0
547620,20191101,32.0
570986,20191111,32.0
628396,20191108,32.0
635771,20191128,32.0
635771,20191228,32.0
645770,20200104,32.0
650374,20191105,32.0
650374,20191114,32.0
675686,20191215,32.0
705566,20191224,32.0
707497,20191104,32.0
722124,20191113,32.0
727172,20191203,32.0
736348,20191106,32.0
738526,20191208,32.0
741975,20191123,32.0
806950,20191109,32.0
817726,20191123,32.0
831826,20191031,32.0
831826,20191124,32.0
867010,20191128,32.0
878181,20191203,32.0
890970,20191102,32.0
892166,20191107,32.0
892166,20191124,32.0
901603,20191103,32.0
901702,20191202,32.0
901702,20191210,32.0
901702,20191212,32.0
903955,20200104,32.0
907790,20191126,32.0
907832,20191123,32.0
916767,20191219,32.0
917526,20191109,32.0
918532,20191104,32.0
918532,20191128,32.0
922286,20191206,32.0
922286,20191227,32.0
926543,20191121,32.0
926840,20191122,32.0
926840,20191214,32.0
929497,20191111,32.0
938233,20191223,32.0
938860,20191113,32.0
939512,20191125,32.0
939512,20191211,32.0
939512,20191229,32.0
943688,20191117,32.0
944801,20191102,32.0
956730,20191110,32.0
961524,20191111,32.0
961524,20191113,32.0
964841,20200106,32.0
965731,20191213,32.0
970095,20191111,32.0
975409,20191125,32.0
979401,20191112,32.0
979401,20200104,32.0
979815,20191107,32.0
991315,20191118,32.0
995811,20191123,32.0
999722,20191103,32.0
999722,20191117,32.0
835660,20191113,31.264000000000003
004994,20191123,31.0
004994,20191130,31.0
007286,20191115,31.0
009670,20200106,31.0
021535,20200106,31.0
056598,20191203,31.0
074526,20191201,31.0
100016,20191117,31.0
182113,20191129,31.0
208421,20191114,31.0
235366,20191118,31.0
235754,20191109,31.0
235754,20191114,31.0
235754,20200103,31.0
260679,20191123,31.0
272583,20191115,31.0
272583,20191216,31.0
279364,20191201,31.0
312827,20191220,31.0
326728,20191111,31.0
394007,20191214,31.0
399840,20191214,31.0
409946,20200107,31.0
412346,20191216,31.0
421453,20191117,31.0
426064,20191111,31.0
426064,20191113,31.0
426601,20191222,31.0
455220,20191125,31.0
470229,20191113,31.0
484543,20191113,31.0
486282,20191226,31.0
529909,20191117,31.0
529909,20191118,31.0
529909,20191213,31.0
542910,20191107,31.0
587766,20191103,31.0
598920,20191219,31.0
635771,20191111,31.0
635771,20191213,31.0
635771,20191214,31.0
681486,20191103,31.0
719856,20191205,31.0
747758,20191124,31.0
765693,20191120,31.0
806950,20191224,31.0
806950,20191229,31.0
815563,20200106,31.0
826602,20191124,31.0
827634,20191201,31.0
827659,20191113,31.0
834689,20191113,31.0
878181,20191208,31.0
878181,20200105,31.0
892166,20191108,31.0
900357,20191120,31.0
900704,20191223,31.0
901603,20191105,31.0
901603,20191207,31.0
901702,20191103,31.0
907790,20191128,31.0
907832,20191111,31.0
916767,20191106,31.0
916767,20191202,31.0
916767,20191226,31.0
926543,20191201,31.0
